data-rescaled\celeb-synthesis-144p\id12_id10_0002_144p.mp4,2.240038395,,2.172264391
data-rescaled\celeb-synthesis-144p\id12_id10_0004_144p.mp4,1.7158885,,
data-rescaled\celeb-synthesis-144p\id12_id7_0002_144p.mp4,2.190348864,,
data-rescaled\celeb-synthesis-144p\id12_id7_0004_144p.mp4,1.954781532,,
data-rescaled\celeb-synthesis-144p\id17_id0_0005_144p.mp4,1.794631004,,
data-rescaled\celeb-synthesis-144p\id17_id0_0006_144p.mp4,1.140037537,,
data-rescaled\celeb-synthesis-144p\id17_id0_0007_144p.mp4,1.571430445,,
data-rescaled\celeb-synthesis-144p\id17_id0_0009_144p.mp4,1.770330429,,
data-rescaled\celeb-synthesis-144p\id17_id16_0005_144p.mp4,1.741661072,,
data-rescaled\celeb-synthesis-144p\id17_id16_0006_144p.mp4,1.133030176,,
data-rescaled\celeb-synthesis-144p\id17_id16_0007_144p.mp4,1.58844614,,
data-rescaled\celeb-synthesis-144p\id17_id16_0009_144p.mp4,1.712558985,,
data-rescaled\celeb-synthesis-144p\id17_id1_0005_144p.mp4,1.752594471,,
data-rescaled\celeb-synthesis-144p\id17_id1_0006_144p.mp4,1.130317926,,
data-rescaled\celeb-synthesis-144p\id17_id1_0007_144p.mp4,1.584195375,,
data-rescaled\celeb-synthesis-144p\id19_id20_0009_144p.mp4,2.493090868,,
data-rescaled\celeb-synthesis-144p\id19_id21_0009_144p.mp4,2.559330702,,
data-rescaled\celeb-synthesis-144p\id19_id22_0009_144p.mp4,2.566335201,,
data-rescaled\celeb-synthesis-144p\id19_id23_0009_144p.mp4,2.45771122,,
data-rescaled\celeb-synthesis-144p\id19_id24_0009_144p.mp4,2.579206228,,
data-rescaled\celeb-synthesis-144p\id19_id25_0009_144p.mp4,2.466243744,,
data-rescaled\celeb-synthesis-144p\id19_id26_0009_144p.mp4,2.333940268,,
data-rescaled\celeb-synthesis-144p\id19_id27_0009_144p.mp4,2.204141855,,
data-rescaled\celeb-synthesis-144p\id19_id28_0009_144p.mp4,2.383319378,,
data-rescaled\celeb-synthesis-144p\id20_id0_0000_144p.mp4,1.746589661,,
data-rescaled\celeb-synthesis-144p\id20_id0_0001_144p.mp4,1.705552101,,
data-rescaled\celeb-synthesis-144p\id20_id16_0000_144p.mp4,1.764605284,,
data-rescaled\celeb-synthesis-144p\id20_id16_0001_144p.mp4,1.865939379,,
data-rescaled\celeb-synthesis-144p\id20_id17_0000_144p.mp4,1.835561037,,
data-rescaled\celeb-synthesis-144p\id20_id17_0001_144p.mp4,1.829663992,,
data-rescaled\celeb-synthesis-144p\id21_id0_0000_144p.mp4,1.329210281,,
data-rescaled\celeb-synthesis-144p\id21_id0_0002_144p.mp4,1.875705957,,
data-rescaled\celeb-synthesis-144p\id21_id0_0004_144p.mp4,1.767120123,,
data-rescaled\celeb-synthesis-144p\id21_id0_0005_144p.mp4,0.948996067,,
data-rescaled\celeb-synthesis-144p\id21_id0_0006_144p.mp4,2.977050066,,
data-rescaled\celeb-synthesis-144p\id21_id0_0007_144p.mp4,1.849684,,
data-rescaled\celeb-synthesis-144p\id21_id16_0000_144p.mp4,1.360235929,,
data-rescaled\celeb-synthesis-144p\id21_id16_0001_144p.mp4,1.502368212,,
data-rescaled\celeb-synthesis-144p\id21_id16_0002_144p.mp4,1.912249565,,
data-rescaled\celeb-synthesis-144p\id21_id16_0004_144p.mp4,1.888444185,,
data-rescaled\celeb-synthesis-144p\id21_id16_0005_144p.mp4,0.920838356,,
data-rescaled\celeb-synthesis-144p\id21_id16_0006_144p.mp4,2.844588518,,
data-rescaled\celeb-synthesis-144p\id21_id16_0007_144p.mp4,1.740583181,,
data-rescaled\celeb-synthesis-144p\id21_id17_0000_144p.mp4,1.332212448,,
data-rescaled\celeb-synthesis-144p\id21_id17_0001_144p.mp4,1.49705863,,
data-rescaled\celeb-synthesis-144p\id22_id19_0001_144p.mp4,2.058871984,,
data-rescaled\celeb-synthesis-144p\id22_id19_0002_144p.mp4,1.666516304,,
data-rescaled\celeb-synthesis-144p\id22_id19_0004_144p.mp4,1.815652609,,
data-rescaled\celeb-synthesis-144p\id22_id19_0005_144p.mp4,2.066536427,,
data-rescaled\celeb-synthesis-144p\id22_id19_0006_144p.mp4,1.947064877,,
data-rescaled\celeb-synthesis-144p\id22_id19_0009_144p.mp4,1.914450407,,
data-rescaled\celeb-synthesis-144p\id22_id20_0001_144p.mp4,1.944770098,,
data-rescaled\celeb-synthesis-144p\id22_id20_0002_144p.mp4,1.554414034,,
data-rescaled\celeb-synthesis-144p\id22_id20_0004_144p.mp4,1.573431969,,
data-rescaled\celeb-synthesis-144p\id22_id20_0005_144p.mp4,2.026022911,,
data-rescaled\celeb-synthesis-144p\id22_id20_0006_144p.mp4,1.767868996,,
