data-rescaled\celeb-real-144p\id12_0002_144p.mp4,1.735579729,,1.124841397
data-rescaled\celeb-real-144p\id12_0003_144p.mp4,1.157053471,,
data-rescaled\celeb-real-144p\id12_0004_144p.mp4,0.775705338,,
data-rescaled\celeb-real-144p\id17_0005_144p.mp4,0.831757069,,
data-rescaled\celeb-real-144p\id17_0006_144p.mp4,0.517470837,,
data-rescaled\celeb-real-144p\id17_0007_144p.mp4,0.935852289,,
data-rescaled\celeb-real-144p\id17_0008_144p.mp4,0.642584324,,
data-rescaled\celeb-real-144p\id17_0009_144p.mp4,0.851774216,,
data-rescaled\celeb-real-144p\id19_0009_144p.mp4,0.989901543,,
data-rescaled\celeb-real-144p\id20_0000_144p.mp4,0.674614429,,
data-rescaled\celeb-real-144p\id20_0001_144p.mp4,0.917834997,,
data-rescaled\celeb-real-144p\id21_0000_144p.mp4,0.551501513,,
data-rescaled\celeb-real-144p\id21_0001_144p.mp4,0.739672899,,
data-rescaled\celeb-real-144p\id21_0002_144p.mp4,0.666606188,,
data-rescaled\celeb-real-144p\id21_0004_144p.mp4,0.588536024,,
data-rescaled\celeb-real-144p\id21_0005_144p.mp4,0.449409008,,
data-rescaled\celeb-real-144p\id21_0006_144p.mp4,1.259146214,,
data-rescaled\celeb-real-144p\id21_0007_144p.mp4,1.232120514,,
data-rescaled\celeb-real-144p\id22_0000_144p.mp4,0.357325315,,
data-rescaled\celeb-real-144p\id22_0001_144p.mp4,0.770702362,,
data-rescaled\celeb-real-144p\id22_0002_144p.mp4,0.879799843,,
data-rescaled\celeb-real-144p\id22_0003_144p.mp4,0.930846453,,
data-rescaled\celeb-real-144p\id22_0004_144p.mp4,1.307189226,,
data-rescaled\celeb-real-144p\id22_0005_144p.mp4,0.940882206,,
data-rescaled\celeb-real-144p\id22_0006_144p.mp4,0.93085289,,
data-rescaled\celeb-real-144p\id22_0007_144p.mp4,1.057961702,,
data-rescaled\celeb-real-144p\id22_0008_144p.mp4,1.15136528,,
data-rescaled\celeb-real-144p\id22_0009_144p.mp4,0.996476889,,
data-rescaled\celeb-real-144p\id23_0000_144p.mp4,0.503320694,,
data-rescaled\celeb-real-144p\id23_0001_144p.mp4,1.037256002,,
data-rescaled\celeb-real-144p\id23_0002_144p.mp4,0.899941921,,
data-rescaled\celeb-real-144p\id23_0003_144p.mp4,0.519472599,,
data-rescaled\celeb-real-144p\id23_0007_144p.mp4,0.837271929,,
data-rescaled\celeb-real-144p\id23_0008_144p.mp4,0.905425787,,
data-rescaled\celeb-real-144p\id24_0000_144p.mp4,1.096998215,,
data-rescaled\celeb-real-144p\id24_0001_144p.mp4,0.671611071,,
data-rescaled\celeb-real-144p\id24_0005_144p.mp4,0.960874081,,
data-rescaled\celeb-real-144p\id24_0007_144p.mp4,0.807737827,,
data-rescaled\celeb-real-144p\id24_0008_144p.mp4,0.801739216,,
data-rescaled\celeb-real-144p\id24_0009_144p.mp4,0.775713921,,
data-rescaled\celeb-real-144p\id25_0000_144p.mp4,0.526482582,,
data-rescaled\celeb-real-144p\id25_0001_144p.mp4,0.92885828,,
data-rescaled\celeb-real-144p\id25_0002_144p.mp4,0.925457001,,
data-rescaled\celeb-real-144p\id25_0003_144p.mp4,0.786715746,,
data-rescaled\celeb-real-144p\id25_0004_144p.mp4,0.851243734,,
data-rescaled\celeb-real-144p\id25_0010_144p.mp4,1.183592081,,
data-rescaled\celeb-real-144p\id26_0000_144p.mp4,0.736671209,,
data-rescaled\celeb-real-144p\id26_0001_144p.mp4,0.768704414,,
data-rescaled\celeb-real-144p\id26_0002_144p.mp4,0.877798557,,
data-rescaled\celeb-real-144p\id26_0003_144p.mp4,0.419386387,,
data-rescaled\celeb-real-144p\id26_0004_144p.mp4,1.09338522,,
data-rescaled\celeb-real-144p\id26_0006_144p.mp4,0.954031944,,
data-rescaled\celeb-real-144p\id26_0007_144p.mp4,1.260146618,,
data-rescaled\celeb-real-144p\id26_0008_144p.mp4,1.112017632,,
data-rescaled\celeb-real-144p\id26_0009_144p.mp4,1.216106176,,
data-rescaled\celeb-real-144p\id27_0000_144p.mp4,0.726661205,,
data-rescaled\celeb-real-144p\id27_0001_144p.mp4,0.731749296,,
data-rescaled\celeb-real-144p\id27_0002_144p.mp4,0.93345356,,
data-rescaled\celeb-real-144p\id27_0003_144p.mp4,0.797615051,,
data-rescaled\celeb-real-144p\id27_0004_144p.mp4,0.984096527,,
,,,
data-rescaled\celeb-real-144p\id27_0009_144p.mp4,0.860784054,,
data-rescaled\celeb-real-144p\id28_0000_144p.mp4,0.894814253,,
data-rescaled\celeb-real-144p\id28_0001_144p.mp4,1.061966419,,
data-rescaled\celeb-real-144p\id28_0002_144p.mp4,0.635578394,,
data-rescaled\celeb-real-144p\id28_0003_144p.mp4,1.415287495,,
data-rescaled\celeb-real-144p\id28_0004_144p.mp4,0.911832809,,
data-rescaled\celeb-real-144p\id28_0005_144p.mp4,1.085495234,,
data-rescaled\celeb-real-144p\id28_0006_144p.mp4,0.915932894,,
data-rescaled\celeb-real-144p\id28_0008_144p.mp4,0.751690626,,
data-rescaled\celeb-real-144p\id28_0009_144p.mp4,1.025220633,,
data-rescaled\celeb-real-144p\id29_0000_144p.mp4,1.031938553,,
data-rescaled\celeb-real-144p\id29_0001_144p.mp4,0.80373168,,
data-rescaled\celeb-real-144p\id29_0002_144p.mp4,1.19008255,,
data-rescaled\celeb-real-144p\id29_0003_144p.mp4,0.846770525,,
data-rescaled\celeb-real-144p\id29_0004_144p.mp4,1.29217577,,
data-rescaled\celeb-real-144p\id29_0005_144p.mp4,1.651502848,,
data-rescaled\celeb-real-144p\id29_0006_144p.mp4,1.351080179,,
data-rescaled\celeb-real-144p\id29_0007_144p.mp4,0.658609629,,
data-rescaled\celeb-real-144p\id29_0008_144p.mp4,1.317394495,,
data-rescaled\celeb-real-144p\id2_0008_144p.mp4,1.429301262,,
data-rescaled\celeb-real-144p\id30_0000_144p.mp4,1.605461121,,
data-rescaled\celeb-real-144p\id30_0001_144p.mp4,1.815651655,,
data-rescaled\celeb-real-144p\id30_0002_144p.mp4,1.416419268,,
data-rescaled\celeb-real-144p\id30_0003_144p.mp4,1.630781174,,
data-rescaled\celeb-real-144p\id30_0004_144p.mp4,1.068761587,,
data-rescaled\celeb-real-144p\id30_0005_144p.mp4,1.429810286,,
data-rescaled\celeb-real-144p\id30_0006_144p.mp4,0.936054945,,
data-rescaled\celeb-real-144p\id30_0007_144p.mp4,1.404073715,,
data-rescaled\celeb-real-144p\id30_0008_144p.mp4,1.570429087,,
data-rescaled\celeb-real-144p\id30_0009_144p.mp4,1.943768501,,
data-rescaled\celeb-real-144p\id31_0000_144p.mp4,1.300188065,,
data-rescaled\celeb-real-144p\id31_0001_144p.mp4,0.923835516,,
data-rescaled\celeb-real-144p\id31_0002_144p.mp4,1.364377499,,
data-rescaled\celeb-real-144p\id31_0003_144p.mp4,1.011024952,,
data-rescaled\celeb-real-144p\id31_0004_144p.mp4,1.839682817,,
data-rescaled\celeb-real-144p\id31_0005_144p.mp4,1.233119249,,
data-rescaled\celeb-real-144p\id31_0006_144p.mp4,1.263158321,,
data-rescaled\celeb-real-144p\id31_0007_144p.mp4,1.397275209,,
data-rescaled\celeb-real-144p\id31_0008_144p.mp4,1.322195768,,
data-rescaled\celeb-real-144p\id31_0009_144p.mp4,1.190584421,,
data-rescaled\celeb-real-144p\id32_0000_144p.mp4,1.31171155,,
data-rescaled\celeb-real-144p\id32_0001_144p.mp4,1.599640608,,
