data-rescaled\celeb-real-144p\id12_0002_144p.mp4,1.622301817,,1.542694046
data-rescaled\celeb-real-144p\id12_0003_144p.mp4,1.378254175,,
data-rescaled\celeb-real-144p\id12_0004_144p.mp4,1.2451334,,
data-rescaled\celeb-real-144p\id17_0005_144p.mp4,1.169772387,,
data-rescaled\celeb-real-144p\id17_0006_144p.mp4,0.749855518,,
data-rescaled\celeb-real-144p\id17_0007_144p.mp4,0.992240191,,
data-rescaled\celeb-real-144p\id17_0008_144p.mp4,0.967523575,,
data-rescaled\celeb-real-144p\id17_0009_144p.mp4,1.0809834,,
data-rescaled\celeb-real-144p\id19_0009_144p.mp4,1.68653512,,
data-rescaled\celeb-real-144p\id20_0000_144p.mp4,1.143763781,,
data-rescaled\celeb-real-144p\id20_0001_144p.mp4,1.21545434,,
data-rescaled\celeb-real-144p\id21_0000_144p.mp4,0.849504709,,
data-rescaled\celeb-real-144p\id21_0001_144p.mp4,0.944860458,,
data-rescaled\celeb-real-144p\id21_0002_144p.mp4,1.231118917,,
data-rescaled\celeb-real-144p\id21_0004_144p.mp4,1.186079979,,
data-rescaled\celeb-real-144p\id21_0005_144p.mp4,0.596542597,,
data-rescaled\celeb-real-144p\id21_0006_144p.mp4,1.935205698,,
data-rescaled\celeb-real-144p\id21_0007_144p.mp4,1.201129198,,
data-rescaled\celeb-real-144p\id22_0000_144p.mp4,0.731666088,,
data-rescaled\celeb-real-144p\id22_0001_144p.mp4,1.327208519,,
data-rescaled\celeb-real-144p\id22_0002_144p.mp4,1.067971706,,
data-rescaled\celeb-real-144p\id22_0003_144p.mp4,1.072271824,,
data-rescaled\celeb-real-144p\id22_0004_144p.mp4,1.141383648,,
data-rescaled\celeb-real-144p\id22_0005_144p.mp4,1.301042557,,
data-rescaled\celeb-real-144p\id22_0006_144p.mp4,1.20509696,,
data-rescaled\celeb-real-144p\id22_0007_144p.mp4,1.714560509,,
data-rescaled\celeb-real-144p\id22_0008_144p.mp4,1.370696545,,
data-rescaled\celeb-real-144p\id22_0009_144p.mp4,1.209405899,,
data-rescaled\celeb-real-144p\id23_0000_144p.mp4,1.168822289,,
data-rescaled\celeb-real-144p\id23_0001_144p.mp4,1.144122839,,
data-rescaled\celeb-real-144p\id23_0002_144p.mp4,1.166055202,,
data-rescaled\celeb-real-144p\id23_0003_144p.mp4,0.669610023,,
data-rescaled\celeb-real-144p\id23_0007_144p.mp4,1.112010717,,
data-rescaled\celeb-real-144p\id23_0008_144p.mp4,1.113013506,,
data-rescaled\celeb-real-144p\id24_0000_144p.mp4,1.059351444,,
data-rescaled\celeb-real-144p\id24_0001_144p.mp4,1.159320593,,
data-rescaled\celeb-real-144p\id24_0005_144p.mp4,1.790579319,,
data-rescaled\celeb-real-144p\id24_0007_144p.mp4,1.138036251,,
data-rescaled\celeb-real-144p\id24_0008_144p.mp4,1.176070213,,
data-rescaled\celeb-real-144p\id24_0009_144p.mp4,1.115522146,,
data-rescaled\celeb-real-144p\id25_0000_144p.mp4,1.305395603,,
data-rescaled\celeb-real-144p\id25_0001_144p.mp4,1.267107725,,
data-rescaled\celeb-real-144p\id25_0002_144p.mp4,1.234122515,,
data-rescaled\celeb-real-144p\id25_0003_144p.mp4,0.933851242,,
data-rescaled\celeb-real-144p\id25_0004_144p.mp4,1.183075905,,
