data-rescaled\celeb-synthesis-144p\id12_id10_0002_144p.mp4,2.050488949,,1.386388987
data-rescaled\celeb-synthesis-144p\id12_id10_0004_144p.mp4,0.917832851,,
data-rescaled\celeb-synthesis-144p\id12_id7_0002_144p.mp4,0.831160545,,
data-rescaled\celeb-synthesis-144p\id12_id7_0004_144p.mp4,0.947862387,,
data-rescaled\celeb-synthesis-144p\id17_id0_0005_144p.mp4,1.01760745,,
data-rescaled\celeb-synthesis-144p\id17_id0_0006_144p.mp4,0.627877235,,
data-rescaled\celeb-synthesis-144p\id17_id0_0007_144p.mp4,1.06221509,,
data-rescaled\celeb-synthesis-144p\id17_id0_0009_144p.mp4,1.026939154,,
data-rescaled\celeb-synthesis-144p\id17_id16_0005_144p.mp4,0.958756685,,
data-rescaled\celeb-synthesis-144p\id17_id16_0006_144p.mp4,0.591535807,,
data-rescaled\celeb-synthesis-144p\id17_id16_0007_144p.mp4,1.02493763,,
data-rescaled\celeb-synthesis-144p\id17_id16_0009_144p.mp4,0.959195137,,
data-rescaled\celeb-synthesis-144p\id17_id1_0005_144p.mp4,0.957876205,,
data-rescaled\celeb-synthesis-144p\id17_id1_0006_144p.mp4,0.595542669,,
data-rescaled\celeb-synthesis-144p\id17_id1_0007_144p.mp4,1.004914045,,
data-rescaled\celeb-synthesis-144p\id19_id20_0009_144p.mp4,1.0989604,,
data-rescaled\celeb-synthesis-144p\id19_id21_0009_144p.mp4,1.090469122,,
data-rescaled\celeb-synthesis-144p\id19_id22_0009_144p.mp4,1.054711342,,
data-rescaled\celeb-synthesis-144p\id19_id23_0009_144p.mp4,1.045952559,,
data-rescaled\celeb-synthesis-144p\id19_id24_0009_144p.mp4,1.051962376,,
data-rescaled\celeb-synthesis-144p\id19_id25_0009_144p.mp4,1.037086725,,
data-rescaled\celeb-synthesis-144p\id19_id26_0009_144p.mp4,1.067469597,,
data-rescaled\celeb-synthesis-144p\id19_id27_0009_144p.mp4,1.048661947,,
data-rescaled\celeb-synthesis-144p\id19_id28_0009_144p.mp4,1.07802844,,
data-rescaled\celeb-synthesis-144p\id20_id0_0000_144p.mp4,0.829561472,,
data-rescaled\celeb-synthesis-144p\id20_id0_0001_144p.mp4,1.162145853,,
data-rescaled\celeb-synthesis-144p\id20_id16_0000_144p.mp4,0.800729752,,
data-rescaled\celeb-synthesis-144p\id20_id16_0001_144p.mp4,1.126662493,,
data-rescaled\celeb-synthesis-144p\id20_id17_0000_144p.mp4,0.77471447,,
data-rescaled\celeb-synthesis-144p\id20_id17_0001_144p.mp4,1.0475595,,
data-rescaled\celeb-synthesis-144p\id21_id0_0000_144p.mp4,0.632589579,,
data-rescaled\celeb-synthesis-144p\id21_id0_0002_144p.mp4,0.7580688,,
data-rescaled\celeb-synthesis-144p\id21_id0_0004_144p.mp4,0.660207033,,
data-rescaled\celeb-synthesis-144p\id21_id0_0005_144p.mp4,0.511590958,,
data-rescaled\celeb-synthesis-144p\id21_id0_0006_144p.mp4,1.468876362,,
data-rescaled\celeb-synthesis-144p\id21_id0_0007_144p.mp4,1.391854525,,
data-rescaled\celeb-synthesis-144p\id21_id16_0000_144p.mp4,0.648958445,,
data-rescaled\celeb-synthesis-144p\id21_id16_0001_144p.mp4,0.835126162,,
data-rescaled\celeb-synthesis-144p\id21_id16_0002_144p.mp4,0.76070714,,
data-rescaled\celeb-synthesis-144p\id21_id16_0004_144p.mp4,0.689628363,,
data-rescaled\celeb-synthesis-144p\id21_id16_0005_144p.mp4,0.518834114,,
data-rescaled\celeb-synthesis-144p\id21_id16_0006_144p.mp4,1.415277004,,
data-rescaled\celeb-synthesis-144p\id21_id16_0007_144p.mp4,1.36400032,,
data-rescaled\celeb-synthesis-144p\id21_id17_0000_144p.mp4,0.618564129,,
data-rescaled\celeb-synthesis-144p\id21_id17_0001_144p.mp4,0.825017929,,
data-rescaled\celeb-synthesis-144p\id22_id19_0001_144p.mp4,0.878799677,,
data-rescaled\celeb-synthesis-144p\id22_id19_0002_144p.mp4,0.916834354,,
data-rescaled\celeb-synthesis-144p\id22_id19_0004_144p.mp4,1.159054518,,
data-rescaled\celeb-synthesis-144p\id22_id19_0005_144p.mp4,0.92689395,,
data-rescaled\celeb-synthesis-144p\id22_id19_0006_144p.mp4,0.927400112,,
data-rescaled\celeb-synthesis-144p\id22_id19_0009_144p.mp4,1.13000989,,
data-rescaled\celeb-synthesis-144p\id22_id20_0001_144p.mp4,0.956868649,,
data-rescaled\celeb-synthesis-144p\id22_id20_0002_144p.mp4,0.983896017,,
data-rescaled\celeb-synthesis-144p\id22_id20_0004_144p.mp4,1.23513031,,
