data-rescaled\youtube-real-144p\00000_144p.mp4,3.200913191,,2.048780291
data-rescaled\youtube-real-144p\00001_144p.mp4,1.784485817,,
data-rescaled\youtube-real-144p\00002_144p.mp4,2.230446339,,
data-rescaled\youtube-real-144p\00003_144p.mp4,1.436306953,,
data-rescaled\youtube-real-144p\00004_144p.mp4,1.751432657,,
data-rescaled\youtube-real-144p\00005_144p.mp4,3.429120302,,
data-rescaled\youtube-real-144p\00006_144p.mp4,3.65303874,,
data-rescaled\youtube-real-144p\00007_144p.mp4,1.861694813,,
data-rescaled\youtube-real-144p\00008_144p.mp4,1.910738707,,
data-rescaled\youtube-real-144p\00009_144p.mp4,2.162764311,,
data-rescaled\youtube-real-144p\00010_144p.mp4,1.55341363,,
data-rescaled\youtube-real-144p\00011_144p.mp4,1.750077009,,
data-rescaled\youtube-real-144p\00012_144p.mp4,1.907738209,,
data-rescaled\youtube-real-144p\00013_144p.mp4,1.792789459,,
data-rescaled\youtube-real-144p\00014_144p.mp4,2.488383055,,
data-rescaled\youtube-real-144p\00015_144p.mp4,1.647499323,,
data-rescaled\youtube-real-144p\00016_144p.mp4,1.188081026,,
data-rescaled\youtube-real-144p\00017_144p.mp4,1.040947914,,
data-rescaled\youtube-real-144p\00018_144p.mp4,1.681974649,,
data-rescaled\youtube-real-144p\00019_144p.mp4,1.841384172,,
data-rescaled\youtube-real-144p\00020_144p.mp4,1.712557793,,
data-rescaled\youtube-real-144p\00021_144p.mp4,1.717563391,,
data-rescaled\youtube-real-144p\00022_144p.mp4,3.544229746,,
data-rescaled\youtube-real-144p\00023_144p.mp4,3.512583017,,
data-rescaled\youtube-real-144p\00024_144p.mp4,2.053869247,,
data-rescaled\youtube-real-144p\00025_144p.mp4,1.76265049,,
data-rescaled\youtube-real-144p\00026_144p.mp4,3.61970067,,
data-rescaled\youtube-real-144p\00027_144p.mp4,3.157474995,,
data-rescaled\youtube-real-144p\00028_144p.mp4,1.882772684,,
data-rescaled\youtube-real-144p\00029_144p.mp4,1.776480436,,
data-rescaled\youtube-real-144p\00030_144p.mp4,1.79211998,,
data-rescaled\youtube-real-144p\00031_144p.mp4,4.032259226,,
data-rescaled\youtube-real-144p\00032_144p.mp4,1.753406048,,
data-rescaled\youtube-real-144p\00033_144p.mp4,1.749378204,,
data-rescaled\youtube-real-144p\00034_144p.mp4,1.908736944,,
data-rescaled\youtube-real-144p\00035_144p.mp4,3.371793985,,
data-rescaled\youtube-real-144p\00036_144p.mp4,2.165158033,,
data-rescaled\youtube-real-144p\00037_144p.mp4,3.250962734,,
data-rescaled\youtube-real-144p\00038_144p.mp4,1.775615692,,
data-rescaled\youtube-real-144p\00039_144p.mp4,1.8906672,,
data-rescaled\youtube-real-144p\00040_144p.mp4,1.459112644,,
data-rescaled\youtube-real-144p\00041_144p.mp4,1.922750473,,
data-rescaled\youtube-real-144p\00042_144p.mp4,2.252049923,,
data-rescaled\youtube-real-144p\00043_144p.mp4,2.35979557,,
data-rescaled\youtube-real-144p\00044_144p.mp4,1.79817462,,
data-rescaled\youtube-real-144p\00045_144p.mp4,2.286080599,,
data-rescaled\youtube-real-144p\00046_144p.mp4,1.775325537,,
data-rescaled\youtube-real-144p\00047_144p.mp4,1.810506582,,
data-rescaled\youtube-real-144p\00048_144p.mp4,1.796788931,,
data-rescaled\youtube-real-144p\00049_144p.mp4,1.767608643,,
data-rescaled\youtube-real-144p\00050_144p.mp4,1.749184132,,
data-rescaled\youtube-real-144p\00051_144p.mp4,1.352574587,,
data-rescaled\youtube-real-144p\00052_144p.mp4,1.706154823,,
data-rescaled\youtube-real-144p\00053_144p.mp4,3.362059116,,
data-rescaled\youtube-real-144p\00054_144p.mp4,1.59330678,,
data-rescaled\youtube-real-144p\00055_144p.mp4,2.49292016,,
data-rescaled\youtube-real-144p\00056_144p.mp4,3.872523785,,
data-rescaled\youtube-real-144p\00057_144p.mp4,3.340039968,,
data-rescaled\youtube-real-144p\00058_144p.mp4,1.938764095,,
data-rescaled\youtube-real-144p\00059_144p.mp4,2.262058258,,
data-rescaled\youtube-real-144p\00060_144p.mp4,1.848682404,,
data-rescaled\youtube-real-144p\00061_144p.mp4,1.586443186,,
data-rescaled\youtube-real-144p\00062_144p.mp4,1.782622099,,
data-rescaled\youtube-real-144p\00063_144p.mp4,1.902731657,,
data-rescaled\youtube-real-144p\00064_144p.mp4,3.098819971,,
data-rescaled\youtube-real-144p\00065_144p.mp4,3.481167078,,
data-rescaled\youtube-real-144p\00066_144p.mp4,1.707554579,,
data-rescaled\youtube-real-144p\00067_144p.mp4,1.77261281,,
data-rescaled\youtube-real-144p\00068_144p.mp4,1.772613049,,
data-rescaled\youtube-real-144p\00069_144p.mp4,1.642494917,,
data-rescaled\youtube-real-144p\00070_144p.mp4,1.314195633,,
data-rescaled\youtube-real-144p\00071_144p.mp4,1.868700743,,
data-rescaled\youtube-real-144p\00072_144p.mp4,1.766607046,,
data-rescaled\youtube-real-144p\00073_144p.mp4,1.816654205,,
data-rescaled\youtube-real-144p\00074_144p.mp4,1.748590469,,
data-rescaled\youtube-real-144p\00075_144p.mp4,1.761602402,,
data-rescaled\youtube-real-144p\00076_144p.mp4,1.773614168,,
data-rescaled\youtube-real-144p\00077_144p.mp4,1.800638676,,
data-rescaled\youtube-real-144p\00078_144p.mp4,1.843677759,,
data-rescaled\youtube-real-144p\00079_144p.mp4,1.415287971,,
data-rescaled\youtube-real-144p\00080_144p.mp4,1.796635151,,
data-rescaled\youtube-real-144p\00081_144p.mp4,2.701457977,,
data-rescaled\youtube-real-144p\00082_144p.mp4,1.710556746,,
data-rescaled\youtube-real-144p\00083_144p.mp4,1.353231192,,
data-rescaled\youtube-real-144p\00084_144p.mp4,1.51237607,,
data-rescaled\youtube-real-144p\00085_144p.mp4,2.445224524,,
data-rescaled\youtube-real-144p\00086_144p.mp4,3.447137356,,
data-rescaled\youtube-real-144p\00087_144p.mp4,1.73357749,,
data-rescaled\youtube-real-144p\00088_144p.mp4,1.851685047,,
data-rescaled\youtube-real-144p\00089_144p.mp4,1.790629148,,
data-rescaled\youtube-real-144p\00090_144p.mp4,1.548408747,,
data-rescaled\youtube-real-144p\00091_144p.mp4,1.691539764,,
data-rescaled\youtube-real-144p\00092_144p.mp4,2.046862602,,
data-rescaled\youtube-real-144p\00093_144p.mp4,1.828663826,,
data-rescaled\youtube-real-144p\00094_144p.mp4,1.712558746,,
data-rescaled\youtube-real-144p\00095_144p.mp4,1.808645725,,
data-rescaled\youtube-real-144p\00096_144p.mp4,1.13303113,,
data-rescaled\youtube-real-144p\00097_144p.mp4,1.898727655,,
data-rescaled\youtube-real-144p\00098_144p.mp4,2.964697838,,
data-rescaled\youtube-real-144p\00099_144p.mp4,3.516199589,,
data-rescaled\youtube-real-144p\00100_144p.mp4,1.978800297,,
data-rescaled\youtube-real-144p\00101_144p.mp4,1.623477697,,
data-rescaled\youtube-real-144p\00102_144p.mp4,1.812649727,,
data-rescaled\youtube-real-144p\00103_144p.mp4,1.75059247,,
data-rescaled\youtube-real-144p\00104_144p.mp4,3.684353113,,
data-rescaled\youtube-real-144p\00105_144p.mp4,1.900729895,,
data-rescaled\youtube-real-144p\00106_144p.mp4,1.225114584,,
data-rescaled\youtube-real-144p\00107_144p.mp4,1.720565319,,
data-rescaled\youtube-real-144p\00108_144p.mp4,1.79163146,,
data-rescaled\youtube-real-144p\00109_144p.mp4,0.992902517,,
data-rescaled\youtube-real-144p\00110_144p.mp4,1.780622959,,
data-rescaled\youtube-real-144p\00111_144p.mp4,1.780617952,,
data-rescaled\youtube-real-144p\00112_144p.mp4,1.83166647,,
