data-rescaled\celeb-real-720p\id12_0002_720p.mp4,9.048980474,,Average Time:,10.46766877
data-rescaled\celeb-real-720p\id12_0003_720p.mp4,11.2069304,,,
data-rescaled\celeb-real-720p\id12_0004_720p.mp4,7.94821763,,,
data-rescaled\celeb-real-720p\id17_0005_720p.mp4,9.869962215,,,
data-rescaled\celeb-real-720p\id17_0006_720p.mp4,4.351951599,,,
data-rescaled\celeb-real-720p\id17_0007_720p.mp4,6.984744072,,,
data-rescaled\celeb-real-720p\id17_0008_720p.mp4,7.593669653,,,
data-rescaled\celeb-real-720p\id17_0009_720p.mp4,8.683904648,,,
data-rescaled\celeb-real-720p\id19_0009_720p.mp4,5.846308947,,,
data-rescaled\celeb-real-720p\id20_0000_720p.mp4,5.792001963,,,
data-rescaled\celeb-real-720p\id20_0001_720p.mp4,8.290878057,,,
data-rescaled\celeb-real-720p\id21_0000_720p.mp4,4.722288609,,,
data-rescaled\celeb-real-720p\id21_0001_720p.mp4,5.627323389,,,
data-rescaled\celeb-real-720p\id21_0002_720p.mp4,5.733716488,,,
data-rescaled\celeb-real-720p\id21_0004_720p.mp4,3.552079201,,,
data-rescaled\celeb-real-720p\id21_0005_720p.mp4,3.202909231,,,
data-rescaled\celeb-real-720p\id21_0006_720p.mp4,7.129575491,,,
data-rescaled\celeb-real-720p\id21_0007_720p.mp4,8.067764521,,,
data-rescaled\celeb-real-720p\id22_0000_720p.mp4,3.951588392,,,
data-rescaled\celeb-real-720p\id22_0001_720p.mp4,6.140094995,,,
data-rescaled\celeb-real-720p\id22_0002_720p.mp4,7.204049826,,,
data-rescaled\celeb-real-720p\id22_0003_720p.mp4,7.245436192,,,
data-rescaled\celeb-real-720p\id22_0004_720p.mp4,8.254632235,,,
data-rescaled\celeb-real-720p\id22_0005_720p.mp4,6.512212276,,,
data-rescaled\celeb-real-720p\id22_0006_720p.mp4,6.147539616,,,
data-rescaled\celeb-real-720p\id22_0007_720p.mp4,8.634639025,,,
data-rescaled\celeb-real-720p\id22_0008_720p.mp4,8.368829489,,,
data-rescaled\celeb-real-720p\id22_0009_720p.mp4,13.8056407,,,
data-rescaled\celeb-real-720p\id23_0000_720p.mp4,6.690823793,,,
data-rescaled\celeb-real-720p\id23_0001_720p.mp4,8.343538284,,,
data-rescaled\celeb-real-720p\id23_0002_720p.mp4,7.316948652,,,
data-rescaled\celeb-real-720p\id23_0003_720p.mp4,4.212231874,,,
data-rescaled\celeb-real-720p\id23_0007_720p.mp4,6.246288776,,,
data-rescaled\celeb-real-720p\id23_0008_720p.mp4,11.57280493,,,
data-rescaled\celeb-real-720p\id24_0000_720p.mp4,10.50820279,,,
data-rescaled\celeb-real-720p\id24_0001_720p.mp4,5.849486351,,,
data-rescaled\celeb-real-720p\id24_0005_720p.mp4,7.092959881,,,
data-rescaled\celeb-real-720p\id24_0007_720p.mp4,11.463202,,,
data-rescaled\celeb-real-720p\id24_0008_720p.mp4,7.594546795,,,
data-rescaled\celeb-real-720p\id24_0009_720p.mp4,8.94566083,,,
data-rescaled\celeb-real-720p\id25_0000_720p.mp4,4.348577261,,,
data-rescaled\celeb-real-720p\id25_0001_720p.mp4,12.65124035,,,
data-rescaled\celeb-real-720p\id25_0002_720p.mp4,7.816608667,,,
data-rescaled\celeb-real-720p\id25_0003_720p.mp4,9.531365395,,,
data-rescaled\celeb-real-720p\id25_0004_720p.mp4,7.542355061,,,
data-rescaled\celeb-real-720p\id25_0010_720p.mp4,17.60927343,,,
