data-rescaled\youtube-real-720p\00000_720p.mp4,39.95729041,,Average Time:,41.13020849
data-rescaled\youtube-real-720p\00001_720p.mp4,38.08574581,,,
data-rescaled\youtube-real-720p\00002_720p.mp4,49.28161883,,,
data-rescaled\youtube-real-720p\00003_720p.mp4,27.06757951,,,
data-rescaled\youtube-real-720p\00004_720p.mp4,39.50745225,,,
data-rescaled\youtube-real-720p\00005_720p.mp4,39.93554831,,,
data-rescaled\youtube-real-720p\00006_720p.mp4,42.06320381,,,
data-rescaled\youtube-real-720p\00007_720p.mp4,42.37246847,,,
data-rescaled\youtube-real-720p\00008_720p.mp4,41.42861867,,,
data-rescaled\youtube-real-720p\00009_720p.mp4,49.76819277,,,
data-rescaled\youtube-real-720p\00010_720p.mp4,36.49614882,,,
data-rescaled\youtube-real-720p\00011_720p.mp4,40.63589168,,,
data-rescaled\youtube-real-720p\00012_720p.mp4,34.34019279,,,
data-rescaled\youtube-real-720p\00013_720p.mp4,41.08629894,,,
data-rescaled\youtube-real-720p\00014_720p.mp4,39.8021419,,,
data-rescaled\youtube-real-720p\00015_720p.mp4,38.31379104,,,
data-rescaled\youtube-real-720p\00016_720p.mp4,27.45893431,,,
data-rescaled\youtube-real-720p\00017_720p.mp4,24.39914632,,,
data-rescaled\youtube-real-720p\00018_720p.mp4,37.60514879,,,
data-rescaled\youtube-real-720p\00019_720p.mp4,43.33372951,,,
data-rescaled\youtube-real-720p\00020_720p.mp4,44.76409602,,,
data-rescaled\youtube-real-720p\00021_720p.mp4,43.7903595,,,
data-rescaled\youtube-real-720p\00022_720p.mp4,46.07285452,,,
data-rescaled\youtube-real-720p\00023_720p.mp4,45.22448635,,,
data-rescaled\youtube-real-720p\00024_720p.mp4,51.16656828,,,
data-rescaled\youtube-real-720p\00025_720p.mp4,45.74265718,,,
data-rescaled\youtube-real-720p\00026_720p.mp4,49.65991092,,,
data-rescaled\youtube-real-720p\00027_720p.mp4,46.21537185,,,
