data-rescaled\celeb-real-720p\id12_0002_720p.mp4,32.83808208,,Average Time:,36.68206764
data-rescaled\celeb-real-720p\id12_0003_720p.mp4,33.52837038,,,
data-rescaled\celeb-real-720p\id12_0004_720p.mp4,29.28196549,,,
data-rescaled\celeb-real-720p\id17_0005_720p.mp4,31.50962448,,,
data-rescaled\celeb-real-720p\id17_0006_720p.mp4,21.29010892,,,
data-rescaled\celeb-real-720p\id17_0007_720p.mp4,27.45649981,,,
data-rescaled\celeb-real-720p\id17_0008_720p.mp4,27.22036481,,,
data-rescaled\celeb-real-720p\id17_0009_720p.mp4,28.78912282,,,
data-rescaled\celeb-real-720p\id19_0009_720p.mp4,33.3127141,,,
data-rescaled\celeb-real-720p\id20_0000_720p.mp4,32.10716796,,,
data-rescaled\celeb-real-720p\id20_0001_720p.mp4,31.73404837,,,
data-rescaled\celeb-real-720p\id21_0000_720p.mp4,23.62555289,,,
data-rescaled\celeb-real-720p\id21_0001_720p.mp4,25.76914001,,,
data-rescaled\celeb-real-720p\id21_0002_720p.mp4,33.45088053,,,
data-rescaled\celeb-real-720p\id21_0004_720p.mp4,23.51224875,,,
data-rescaled\celeb-real-720p\id21_0005_720p.mp4,15.36034918,,,
data-rescaled\celeb-real-720p\id21_0006_720p.mp4,33.47112012,,,
data-rescaled\celeb-real-720p\id21_0007_720p.mp4,29.22087741,,,
data-rescaled\celeb-real-720p\id22_0000_720p.mp4,18.44320703,,,
data-rescaled\celeb-real-720p\id22_0001_720p.mp4,28.87759781,,,
data-rescaled\celeb-real-720p\id22_0002_720p.mp4,25.82295322,,,
data-rescaled\celeb-real-720p\id22_0003_720p.mp4,25.39450216,,,
data-rescaled\celeb-real-720p\id22_0004_720p.mp4,29.04639316,,,
data-rescaled\celeb-real-720p\id22_0005_720p.mp4,33.9448669,,,
data-rescaled\celeb-real-720p\id22_0006_720p.mp4,30.99242783,,,
data-rescaled\celeb-real-720p\id22_0007_720p.mp4,32.5561595,,,
data-rescaled\celeb-real-720p\id22_0008_720p.mp4,30.54507828,,,
data-rescaled\celeb-real-720p\id22_0009_720p.mp4,30.94213462,,,
data-rescaled\celeb-real-720p\id23_0000_720p.mp4,29.31986284,,,
data-rescaled\celeb-real-720p\id23_0001_720p.mp4,28.71246791,,,
data-rescaled\celeb-real-720p\id23_0002_720p.mp4,29.79294968,,,
data-rescaled\celeb-real-720p\id23_0003_720p.mp4,17.19021821,,,
data-rescaled\celeb-real-720p\id23_0007_720p.mp4,28.25801349,,,
data-rescaled\celeb-real-720p\id23_0008_720p.mp4,28.79729152,,,
data-rescaled\celeb-real-720p\id24_0000_720p.mp4,27.39473796,,,
data-rescaled\celeb-real-720p\id24_0001_720p.mp4,29.54387116,,,
data-rescaled\celeb-real-720p\id24_0005_720p.mp4,31.64861584,,,
data-rescaled\celeb-real-720p\id24_0007_720p.mp4,28.16215158,,,
data-rescaled\celeb-real-720p\id24_0008_720p.mp4,29.93653703,,,
data-rescaled\celeb-real-720p\id24_0009_720p.mp4,28.87695169,,,
data-rescaled\celeb-real-720p\id25_0000_720p.mp4,22.55199957,,,
data-rescaled\celeb-real-720p\id25_0001_720p.mp4,32.1229043,,,
data-rescaled\celeb-real-720p\id25_0002_720p.mp4,31.24319696,,,
data-rescaled\celeb-real-720p\id25_0003_720p.mp4,23.52425289,,,
data-rescaled\celeb-real-720p\id25_0004_720p.mp4,30.58081341,,,
data-rescaled\celeb-real-720p\id25_0010_720p.mp4,33.46139812,,,
data-rescaled\celeb-real-720p\id26_0000_720p.mp4,30.88111544,,,
data-rescaled\celeb-real-720p\id26_0001_720p.mp4,29.79484272,,,
data-rescaled\celeb-real-720p\id26_0002_720p.mp4,30.76411581,,,
data-rescaled\celeb-real-720p\id26_0003_720p.mp4,23.17967033,,,
data-rescaled\celeb-real-720p\id26_0004_720p.mp4,32.46166158,,,
data-rescaled\celeb-real-720p\id26_0006_720p.mp4,28.76942134,,,
data-rescaled\celeb-real-720p\id26_0007_720p.mp4,31.91214895,,,
data-rescaled\celeb-real-720p\id26_0008_720p.mp4,29.61385441,,,
data-rescaled\celeb-real-720p\id26_0009_720p.mp4,31.20605087,,,
data-rescaled\celeb-real-720p\id27_0000_720p.mp4,29.34037805,,,
data-rescaled\celeb-real-720p\id27_0001_720p.mp4,27.00151277,,,
data-rescaled\celeb-real-720p\id27_0002_720p.mp4,32.29248238,,,
data-rescaled\celeb-real-720p\id27_0003_720p.mp4,26.32205677,,,
data-rescaled\celeb-real-720p\id27_0004_720p.mp4,28.48218632,,,
,,,,
data-rescaled\celeb-real-720p\id27_0009_720p.mp4,29.19631195,,,
data-rescaled\celeb-real-720p\id28_0000_720p.mp4,31.97898412,,,
data-rescaled\celeb-real-720p\id28_0001_720p.mp4,31.13728523,,,
data-rescaled\celeb-real-720p\id28_0002_720p.mp4,29.48038983,,,
data-rescaled\celeb-real-720p\id28_0003_720p.mp4,31.33181,,,
data-rescaled\celeb-real-720p\id28_0004_720p.mp4,29.06890011,,,
data-rescaled\celeb-real-720p\id28_0005_720p.mp4,31.29092598,,,
data-rescaled\celeb-real-720p\id28_0006_720p.mp4,30.0503335,,,
data-rescaled\celeb-real-720p\id28_0008_720p.mp4,32.25498629,,,
data-rescaled\celeb-real-720p\id28_0009_720p.mp4,30.69260597,,,
data-rescaled\celeb-real-720p\id29_0000_720p.mp4,39.92891979,,,
data-rescaled\celeb-real-720p\id29_0001_720p.mp4,29.39157057,,,
data-rescaled\celeb-real-720p\id29_0002_720p.mp4,40.78883648,,,
data-rescaled\celeb-real-720p\id29_0003_720p.mp4,32.12576747,,,
data-rescaled\celeb-real-720p\id29_0004_720p.mp4,34.46139669,,,
data-rescaled\celeb-real-720p\id29_0005_720p.mp4,44.33149505,,,
data-rescaled\celeb-real-720p\id29_0006_720p.mp4,44.20635438,,,
data-rescaled\celeb-real-720p\id29_0007_720p.mp4,28.98125815,,,
data-rescaled\celeb-real-720p\id29_0008_720p.mp4,41.635396,,,
data-rescaled\celeb-real-720p\id2_0008_720p.mp4,47.91929841,,,
data-rescaled\celeb-real-720p\id30_0000_720p.mp4,46.13537264,,,
data-rescaled\celeb-real-720p\id30_0001_720p.mp4,43.05164075,,,
data-rescaled\celeb-real-720p\id30_0002_720p.mp4,42.33166647,,,
data-rescaled\celeb-real-720p\id30_0003_720p.mp4,43.3142755,,,
data-rescaled\celeb-real-720p\id30_0004_720p.mp4,37.89432573,,,
data-rescaled\celeb-real-720p\id30_0005_720p.mp4,41.58870006,,,
data-rescaled\celeb-real-720p\id30_0006_720p.mp4,34.09793925,,,
data-rescaled\celeb-real-720p\id30_0007_720p.mp4,42.60667276,,,
data-rescaled\celeb-real-720p\id30_0008_720p.mp4,46.74480128,,,
data-rescaled\celeb-real-720p\id30_0009_720p.mp4,44.90315747,,,
data-rescaled\celeb-real-720p\id31_0000_720p.mp4,39.12346792,,,
data-rescaled\celeb-real-720p\id31_0001_720p.mp4,34.26190019,,,
data-rescaled\celeb-real-720p\id31_0002_720p.mp4,45.31429458,,,
data-rescaled\celeb-real-720p\id31_0003_720p.mp4,43.7106998,,,
data-rescaled\celeb-real-720p\id31_0004_720p.mp4,44.17559481,,,
data-rescaled\celeb-real-720p\id31_0005_720p.mp4,32.24376154,,,
data-rescaled\celeb-real-720p\id31_0006_720p.mp4,34.65289378,,,
data-rescaled\celeb-real-720p\id31_0007_720p.mp4,42.86959076,,,
data-rescaled\celeb-real-720p\id31_0008_720p.mp4,42.77101159,,,
data-rescaled\celeb-real-720p\id31_0009_720p.mp4,43.70333791,,,
data-rescaled\celeb-real-720p\id32_0000_720p.mp4,48.27608347,,,
data-rescaled\celeb-real-720p\id32_0001_720p.mp4,53.14158201,,,
data-rescaled\celeb-real-720p\id32_0002_720p.mp4,46.11895561,,,
data-rescaled\celeb-real-720p\id32_0003_720p.mp4,42.19292784,,,
