data-rescaled\celeb-synthesis-720p\id12_id10_0002_720p.mp4,34.55658698,,Average Time:,35.56120528
data-rescaled\celeb-synthesis-720p\id12_id10_0004_720p.mp4,32.36014748,,,
data-rescaled\celeb-synthesis-720p\id12_id7_0002_720p.mp4,33.39843988,,,
data-rescaled\celeb-synthesis-720p\id12_id7_0004_720p.mp4,30.42407608,,,
data-rescaled\celeb-synthesis-720p\id17_id0_0005_720p.mp4,29.29025578,,,
data-rescaled\celeb-synthesis-720p\id17_id0_0006_720p.mp4,20.3487246,,,
data-rescaled\celeb-synthesis-720p\id17_id0_0007_720p.mp4,27.59670472,,,
data-rescaled\celeb-synthesis-720p\id17_id0_0009_720p.mp4,30.1915071,,,
data-rescaled\celeb-synthesis-720p\id17_id16_0005_720p.mp4,31.0264349,,,
data-rescaled\celeb-synthesis-720p\id17_id16_0006_720p.mp4,20.79824209,,,
data-rescaled\celeb-synthesis-720p\id17_id16_0007_720p.mp4,27.73064494,,,
data-rescaled\celeb-synthesis-720p\id17_id16_0009_720p.mp4,30.064816,,,
data-rescaled\celeb-synthesis-720p\id17_id1_0005_720p.mp4,31.49650669,,,
data-rescaled\celeb-synthesis-720p\id17_id1_0006_720p.mp4,18.72560406,,,
data-rescaled\celeb-synthesis-720p\id17_id1_0007_720p.mp4,25.12462997,,,
data-rescaled\celeb-synthesis-720p\id19_id20_0009_720p.mp4,31.07073617,,,
data-rescaled\celeb-synthesis-720p\id19_id21_0009_720p.mp4,31.15705705,,,
data-rescaled\celeb-synthesis-720p\id19_id22_0009_720p.mp4,31.60358,,,
data-rescaled\celeb-synthesis-720p\id19_id23_0009_720p.mp4,31.40709949,,,
data-rescaled\celeb-synthesis-720p\id19_id24_0009_720p.mp4,31.74309182,,,
data-rescaled\celeb-synthesis-720p\id19_id25_0009_720p.mp4,31.13929272,,,
data-rescaled\celeb-synthesis-720p\id19_id26_0009_720p.mp4,31.24417925,,,
data-rescaled\celeb-synthesis-720p\id19_id27_0009_720p.mp4,31.36059928,,,
data-rescaled\celeb-synthesis-720p\id19_id28_0009_720p.mp4,31.65724111,,,
data-rescaled\celeb-synthesis-720p\id20_id0_0000_720p.mp4,28.93988872,,,
data-rescaled\celeb-synthesis-720p\id20_id0_0001_720p.mp4,28.62128162,,,
data-rescaled\celeb-synthesis-720p\id20_id16_0000_720p.mp4,29.67361593,,,
data-rescaled\celeb-synthesis-720p\id20_id16_0001_720p.mp4,28.12449098,,,
data-rescaled\celeb-synthesis-720p\id20_id17_0000_720p.mp4,28.7934525,,,
data-rescaled\celeb-synthesis-720p\id20_id17_0001_720p.mp4,27.87383127,,,
data-rescaled\celeb-synthesis-720p\id21_id0_0000_720p.mp4,21.66623306,,,
data-rescaled\celeb-synthesis-720p\id21_id0_0002_720p.mp4,30.96885777,,,
data-rescaled\celeb-synthesis-720p\id21_id0_0004_720p.mp4,20.811095,,,
data-rescaled\celeb-synthesis-720p\id21_id0_0005_720p.mp4,15.2183404,,,
data-rescaled\celeb-synthesis-720p\id21_id0_0006_720p.mp4,32.93043613,,,
data-rescaled\celeb-synthesis-720p\id21_id0_0007_720p.mp4,29.30500054,,,
data-rescaled\celeb-synthesis-720p\id21_id16_0000_720p.mp4,21.53086233,,,
data-rescaled\celeb-synthesis-720p\id21_id16_0001_720p.mp4,23.9800756,,,
data-rescaled\celeb-synthesis-720p\id21_id16_0002_720p.mp4,31.03170133,,,
data-rescaled\celeb-synthesis-720p\id21_id16_0004_720p.mp4,21.06539893,,,
data-rescaled\celeb-synthesis-720p\id21_id16_0005_720p.mp4,15.6923573,,,
data-rescaled\celeb-synthesis-720p\id21_id16_0006_720p.mp4,33.53057122,,,
data-rescaled\celeb-synthesis-720p\id21_id16_0007_720p.mp4,29.1912365,,,
data-rescaled\celeb-synthesis-720p\id21_id17_0000_720p.mp4,21.42669892,,,
data-rescaled\celeb-synthesis-720p\id21_id17_0001_720p.mp4,24.05911756,,,
data-rescaled\celeb-synthesis-720p\id22_id19_0001_720p.mp4,28.74419928,,,
data-rescaled\celeb-synthesis-720p\id22_id19_0002_720p.mp4,25.879179,,,
data-rescaled\celeb-synthesis-720p\id22_id19_0004_720p.mp4,28.95927668,,,
data-rescaled\celeb-synthesis-720p\id22_id19_0005_720p.mp4,33.66302729,,,
data-rescaled\celeb-synthesis-720p\id22_id19_0006_720p.mp4,30.66562271,,,
data-rescaled\celeb-synthesis-720p\id22_id19_0009_720p.mp4,30.85652208,,,
data-rescaled\celeb-synthesis-720p\id22_id20_0001_720p.mp4,28.43859053,,,
data-rescaled\celeb-synthesis-720p\id22_id20_0002_720p.mp4,25.78971243,,,
data-rescaled\celeb-synthesis-720p\id22_id20_0004_720p.mp4,28.61920619,,,
data-rescaled\celeb-synthesis-720p\id22_id20_0005_720p.mp4,33.96081519,,,
data-rescaled\celeb-synthesis-720p\id22_id20_0006_720p.mp4,30.57487702,,,
data-rescaled\celeb-synthesis-720p\id22_id21_0002_720p.mp4,26.75873184,,,
data-rescaled\celeb-synthesis-720p\id22_id21_0004_720p.mp4,28.8057363,,,
data-rescaled\celeb-synthesis-720p\id22_id21_0005_720p.mp4,33.93868494,,,
data-rescaled\celeb-synthesis-720p\id22_id21_0006_720p.mp4,30.691113,,,
data-rescaled\celeb-synthesis-720p\id23_id0_0000_720p.mp4,29.61694074,,,
data-rescaled\celeb-synthesis-720p\id23_id0_0001_720p.mp4,28.5014143,,,
data-rescaled\celeb-synthesis-720p\id23_id0_0002_720p.mp4,29.88022661,,,
data-rescaled\celeb-synthesis-720p\id23_id0_0003_720p.mp4,17.14384937,,,
data-rescaled\celeb-synthesis-720p\id23_id0_0007_720p.mp4,28.3662324,,,
data-rescaled\celeb-synthesis-720p\id23_id0_0008_720p.mp4,28.42053723,,,
data-rescaled\celeb-synthesis-720p\id23_id16_0000_720p.mp4,29.54547,,,
data-rescaled\celeb-synthesis-720p\id23_id16_0001_720p.mp4,28.0792594,,,
data-rescaled\celeb-synthesis-720p\id23_id16_0002_720p.mp4,29.62798429,,,
data-rescaled\celeb-synthesis-720p\id23_id16_0003_720p.mp4,17.08400774,,,
data-rescaled\celeb-synthesis-720p\id23_id16_0007_720p.mp4,27.84636235,,,
data-rescaled\celeb-synthesis-720p\id23_id17_0000_720p.mp4,29.5365274,,,
